LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
USA,LTINT,TOT,PC_PA,Q,1987-Q4,9.123333,
USA,LTINT,TOT,PC_PA,Q,1988-Q1,8.416667,
USA,LTINT,TOT,PC_PA,Q,1988-Q2,8.91,
USA,LTINT,TOT,PC_PA,Q,1988-Q3,9.1,
USA,LTINT,TOT,PC_PA,Q,1988-Q4,8.956667,
USA,LTINT,TOT,PC_PA,Q,1989-Q1,9.206667,
USA,LTINT,TOT,PC_PA,Q,1989-Q2,8.773334,
USA,LTINT,TOT,PC_PA,Q,1989-Q3,8.106667,
USA,LTINT,TOT,PC_PA,Q,1989-Q4,7.906667,
USA,LTINT,TOT,PC_PA,Q,1990-Q1,8.423333,
USA,LTINT,TOT,PC_PA,Q,1990-Q2,8.676666,
USA,LTINT,TOT,PC_PA,Q,1990-Q3,8.703333,
USA,LTINT,TOT,PC_PA,Q,1990-Q4,8.396667,
USA,LTINT,TOT,PC_PA,Q,1991-Q1,8.016666,
USA,LTINT,TOT,PC_PA,Q,1991-Q2,8.13,
USA,LTINT,TOT,PC_PA,Q,1991-Q3,7.94,
USA,LTINT,TOT,PC_PA,Q,1991-Q4,7.346667,
USA,LTINT,TOT,PC_PA,Q,1992-Q1,7.303333,
USA,LTINT,TOT,PC_PA,Q,1992-Q2,7.376667,
USA,LTINT,TOT,PC_PA,Q,1992-Q3,6.616667,
USA,LTINT,TOT,PC_PA,Q,1992-Q4,6.743333,
USA,LTINT,TOT,PC_PA,Q,1993-Q1,6.28,
USA,LTINT,TOT,PC_PA,Q,1993-Q2,5.99,
USA,LTINT,TOT,PC_PA,Q,1993-Q3,5.616667,
USA,LTINT,TOT,PC_PA,Q,1993-Q4,5.606667,
USA,LTINT,TOT,PC_PA,Q,1994-Q1,6.066667,
USA,LTINT,TOT,PC_PA,Q,1994-Q2,7.083333,
USA,LTINT,TOT,PC_PA,Q,1994-Q3,7.333333,
USA,LTINT,TOT,PC_PA,Q,1994-Q4,7.836667,
USA,LTINT,TOT,PC_PA,Q,1995-Q1,7.483333,
USA,LTINT,TOT,PC_PA,Q,1995-Q2,6.62,
USA,LTINT,TOT,PC_PA,Q,1995-Q3,6.323333,
USA,LTINT,TOT,PC_PA,Q,1995-Q4,5.893333,
USA,LTINT,TOT,PC_PA,Q,1996-Q1,5.91,
USA,LTINT,TOT,PC_PA,Q,1996-Q2,6.72,
USA,LTINT,TOT,PC_PA,Q,1996-Q3,6.78,
USA,LTINT,TOT,PC_PA,Q,1996-Q4,6.343333,
USA,LTINT,TOT,PC_PA,Q,1997-Q1,6.563334,
USA,LTINT,TOT,PC_PA,Q,1997-Q2,6.696667,
USA,LTINT,TOT,PC_PA,Q,1997-Q3,6.243333,
USA,LTINT,TOT,PC_PA,Q,1997-Q4,5.906667,
USA,LTINT,TOT,PC_PA,Q,1998-Q1,5.586667,
USA,LTINT,TOT,PC_PA,Q,1998-Q2,5.596667,
USA,LTINT,TOT,PC_PA,Q,1998-Q3,5.203333,
USA,LTINT,TOT,PC_PA,Q,1998-Q4,4.67,
USA,LTINT,TOT,PC_PA,Q,1999-Q1,4.983333,
USA,LTINT,TOT,PC_PA,Q,1999-Q2,5.54,
USA,LTINT,TOT,PC_PA,Q,1999-Q3,5.883333,
USA,LTINT,TOT,PC_PA,Q,1999-Q4,6.14,
USA,LTINT,TOT,PC_PA,Q,2000-Q1,6.48,
USA,LTINT,TOT,PC_PA,Q,2000-Q2,6.176667,
USA,LTINT,TOT,PC_PA,Q,2000-Q3,5.893333,
USA,LTINT,TOT,PC_PA,Q,2000-Q4,5.566667,
USA,LTINT,TOT,PC_PA,Q,2001-Q1,5.05,
USA,LTINT,TOT,PC_PA,Q,2001-Q2,5.27,
USA,LTINT,TOT,PC_PA,Q,2001-Q3,4.98,
USA,LTINT,TOT,PC_PA,Q,2001-Q4,4.77,
USA,LTINT,TOT,PC_PA,Q,2002-Q1,5.076667,
USA,LTINT,TOT,PC_PA,Q,2002-Q2,5.1,
USA,LTINT,TOT,PC_PA,Q,2002-Q3,4.26,
USA,LTINT,TOT,PC_PA,Q,2002-Q4,4.006667,
USA,LTINT,TOT,PC_PA,Q,2003-Q1,3.92,
USA,LTINT,TOT,PC_PA,Q,2003-Q2,3.62,
USA,LTINT,TOT,PC_PA,Q,2003-Q3,4.233333,
USA,LTINT,TOT,PC_PA,Q,2003-Q4,4.286667,
USA,LTINT,TOT,PC_PA,Q,2004-Q1,4.02,
USA,LTINT,TOT,PC_PA,Q,2004-Q2,4.6,
USA,LTINT,TOT,PC_PA,Q,2004-Q3,4.303333,
USA,LTINT,TOT,PC_PA,Q,2004-Q4,4.173333,
USA,LTINT,TOT,PC_PA,Q,2005-Q1,4.296667,
USA,LTINT,TOT,PC_PA,Q,2005-Q2,4.16,
USA,LTINT,TOT,PC_PA,Q,2005-Q3,4.213333,
USA,LTINT,TOT,PC_PA,Q,2005-Q4,4.49,
USA,LTINT,TOT,PC_PA,Q,2006-Q1,4.57,
USA,LTINT,TOT,PC_PA,Q,2006-Q2,5.07,
USA,LTINT,TOT,PC_PA,Q,2006-Q3,4.896667,
USA,LTINT,TOT,PC_PA,Q,2006-Q4,4.63,
USA,LTINT,TOT,PC_PA,Q,2007-Q1,4.68,
USA,LTINT,TOT,PC_PA,Q,2007-Q2,4.846667,
USA,LTINT,TOT,PC_PA,Q,2007-Q3,4.73,
USA,LTINT,TOT,PC_PA,Q,2007-Q4,4.26,
USA,LTINT,TOT,PC_PA,Q,2008-Q1,3.663333,
USA,LTINT,TOT,PC_PA,Q,2008-Q2,3.886667,
USA,LTINT,TOT,PC_PA,Q,2008-Q3,3.863333,
USA,LTINT,TOT,PC_PA,Q,2008-Q4,3.253333,
USA,LTINT,TOT,PC_PA,Q,2009-Q1,2.736667,
USA,LTINT,TOT,PC_PA,Q,2009-Q2,3.313333,
USA,LTINT,TOT,PC_PA,Q,2009-Q3,3.516667,
USA,LTINT,TOT,PC_PA,Q,2009-Q4,3.46,
USA,LTINT,TOT,PC_PA,Q,2010-Q1,3.716667,
USA,LTINT,TOT,PC_PA,Q,2010-Q2,3.49,
USA,LTINT,TOT,PC_PA,Q,2010-Q3,2.786667,
USA,LTINT,TOT,PC_PA,Q,2010-Q4,2.863333,
USA,LTINT,TOT,PC_PA,Q,2011-Q1,3.46,
USA,LTINT,TOT,PC_PA,Q,2011-Q2,3.21,
USA,LTINT,TOT,PC_PA,Q,2011-Q3,2.426667,
USA,LTINT,TOT,PC_PA,Q,2011-Q4,2.046667,
USA,LTINT,TOT,PC_PA,Q,2012-Q1,2.036667,
USA,LTINT,TOT,PC_PA,Q,2012-Q2,1.823333,
USA,LTINT,TOT,PC_PA,Q,2012-Q3,1.643333,
USA,LTINT,TOT,PC_PA,Q,2012-Q4,1.706667,
USA,LTINT,TOT,PC_PA,Q,2013-Q1,1.95,
USA,LTINT,TOT,PC_PA,Q,2013-Q2,1.996667,
USA,LTINT,TOT,PC_PA,Q,2013-Q3,2.71,
USA,LTINT,TOT,PC_PA,Q,2013-Q4,2.746667,
USA,LTINT,TOT,PC_PA,Q,2014-Q1,2.763333,
USA,LTINT,TOT,PC_PA,Q,2014-Q2,2.623333,
USA,LTINT,TOT,PC_PA,Q,2014-Q3,2.496667,
USA,LTINT,TOT,PC_PA,Q,2014-Q4,2.28,
USA,LTINT,TOT,PC_PA,Q,2015-Q1,1.966667,
USA,LTINT,TOT,PC_PA,Q,2015-Q2,2.166667,
USA,LTINT,TOT,PC_PA,Q,2015-Q3,2.22,
USA,LTINT,TOT,PC_PA,Q,2015-Q4,2.19,
USA,LTINT,TOT,PC_PA,Q,2016-Q1,1.92,
USA,LTINT,TOT,PC_PA,Q,2016-Q2,1.753333,
USA,LTINT,TOT,PC_PA,Q,2016-Q3,1.563333,
USA,LTINT,TOT,PC_PA,Q,2016-Q4,2.13,
USA,LTINT,TOT,PC_PA,Q,2017-Q1,2.443333,
USA,LTINT,TOT,PC_PA,Q,2017-Q2,2.263333,
USA,LTINT,TOT,PC_PA,Q,2017-Q3,2.243333,
USA,LTINT,TOT,PC_PA,Q,2017-Q4,2.37,
USA,LTINT,TOT,PC_PA,Q,2018-Q1,2.76,
USA,LTINT,TOT,PC_PA,Q,2018-Q2,2.92,
USA,LTINT,TOT,PC_PA,Q,2018-Q3,2.926667,
USA,LTINT,TOT,PC_PA,Q,2018-Q4,3.033333,
USA,LTINT,TOT,PC_PA,Q,2019-Q1,2.653333,
USA,LTINT,TOT,PC_PA,Q,2019-Q2,2.333333,
CHE,LTINT,TOT,PC_PA,Q,1955-Q1,2.763333,
CHE,LTINT,TOT,PC_PA,Q,1955-Q2,2.966667,
CHE,LTINT,TOT,PC_PA,Q,1955-Q3,3.106667,
CHE,LTINT,TOT,PC_PA,Q,1955-Q4,3.093333,
CHE,LTINT,TOT,PC_PA,Q,1956-Q1,2.94,
CHE,LTINT,TOT,PC_PA,Q,1956-Q2,3.126667,
CHE,LTINT,TOT,PC_PA,Q,1956-Q3,3.21,
CHE,LTINT,TOT,PC_PA,Q,1956-Q4,3.223333,
CHE,LTINT,TOT,PC_PA,Q,1957-Q1,3.323333,
CHE,LTINT,TOT,PC_PA,Q,1957-Q2,3.706667,
CHE,LTINT,TOT,PC_PA,Q,1957-Q3,3.863333,
CHE,LTINT,TOT,PC_PA,Q,1957-Q4,3.776667,
CHE,LTINT,TOT,PC_PA,Q,1958-Q1,3.413333,
CHE,LTINT,TOT,PC_PA,Q,1958-Q2,3.156667,
CHE,LTINT,TOT,PC_PA,Q,1958-Q3,3.033333,
CHE,LTINT,TOT,PC_PA,Q,1958-Q4,3.01,
CHE,LTINT,TOT,PC_PA,Q,1959-Q1,2.913333,
CHE,LTINT,TOT,PC_PA,Q,1959-Q2,3.063333,
CHE,LTINT,TOT,PC_PA,Q,1959-Q3,3.12,
CHE,LTINT,TOT,PC_PA,Q,1959-Q4,3.21,
CHE,LTINT,TOT,PC_PA,Q,1960-Q1,3.28,
CHE,LTINT,TOT,PC_PA,Q,1960-Q2,3.08,
CHE,LTINT,TOT,PC_PA,Q,1960-Q3,2.973333,
CHE,LTINT,TOT,PC_PA,Q,1960-Q4,3.036667,
CHE,LTINT,TOT,PC_PA,Q,1961-Q1,2.886667,
CHE,LTINT,TOT,PC_PA,Q,1961-Q2,2.883333,
CHE,LTINT,TOT,PC_PA,Q,1961-Q3,3.066667,
CHE,LTINT,TOT,PC_PA,Q,1961-Q4,2.986667,
CHE,LTINT,TOT,PC_PA,Q,1962-Q1,3.016667,
CHE,LTINT,TOT,PC_PA,Q,1962-Q2,3.216667,
CHE,LTINT,TOT,PC_PA,Q,1962-Q3,3.146667,
CHE,LTINT,TOT,PC_PA,Q,1962-Q4,3.116667,
CHE,LTINT,TOT,PC_PA,Q,1963-Q1,3.123333,
CHE,LTINT,TOT,PC_PA,Q,1963-Q2,3.13,
CHE,LTINT,TOT,PC_PA,Q,1963-Q3,3.266667,
CHE,LTINT,TOT,PC_PA,Q,1963-Q4,3.466667,
CHE,LTINT,TOT,PC_PA,Q,1964-Q1,3.776667,
CHE,LTINT,TOT,PC_PA,Q,1964-Q2,3.983333,
CHE,LTINT,TOT,PC_PA,Q,1964-Q3,4.046667,
CHE,LTINT,TOT,PC_PA,Q,1964-Q4,4.076667,
CHE,LTINT,TOT,PC_PA,Q,1965-Q1,3.963333,
CHE,LTINT,TOT,PC_PA,Q,1965-Q2,3.92,
CHE,LTINT,TOT,PC_PA,Q,1965-Q3,3.926667,
CHE,LTINT,TOT,PC_PA,Q,1965-Q4,3.973333,
CHE,LTINT,TOT,PC_PA,Q,1966-Q1,3.98,
CHE,LTINT,TOT,PC_PA,Q,1966-Q2,4.023334,
CHE,LTINT,TOT,PC_PA,Q,1966-Q3,4.223333,
CHE,LTINT,TOT,PC_PA,Q,1966-Q4,4.43,
CHE,LTINT,TOT,PC_PA,Q,1967-Q1,4.733333,
CHE,LTINT,TOT,PC_PA,Q,1967-Q2,4.706666,
CHE,LTINT,TOT,PC_PA,Q,1967-Q3,4.466667,
CHE,LTINT,TOT,PC_PA,Q,1967-Q4,4.506667,
CHE,LTINT,TOT,PC_PA,Q,1968-Q1,4.443333,
CHE,LTINT,TOT,PC_PA,Q,1968-Q2,4.353333,
CHE,LTINT,TOT,PC_PA,Q,1968-Q3,4.346667,
CHE,LTINT,TOT,PC_PA,Q,1968-Q4,4.346667,
CHE,LTINT,TOT,PC_PA,Q,1969-Q1,4.46,
CHE,LTINT,TOT,PC_PA,Q,1969-Q2,4.646667,
CHE,LTINT,TOT,PC_PA,Q,1969-Q3,5.19,
CHE,LTINT,TOT,PC_PA,Q,1969-Q4,5.303333,
CHE,LTINT,TOT,PC_PA,Q,1970-Q1,5.513333,
CHE,LTINT,TOT,PC_PA,Q,1970-Q2,5.87,
CHE,LTINT,TOT,PC_PA,Q,1970-Q3,5.77,
CHE,LTINT,TOT,PC_PA,Q,1970-Q4,5.71,
CHE,LTINT,TOT,PC_PA,Q,1971-Q1,5.513333,
CHE,LTINT,TOT,PC_PA,Q,1971-Q2,5.323333,
CHE,LTINT,TOT,PC_PA,Q,1971-Q3,5.286667,
CHE,LTINT,TOT,PC_PA,Q,1971-Q4,4.94,
CHE,LTINT,TOT,PC_PA,Q,1972-Q1,4.71,
CHE,LTINT,TOT,PC_PA,Q,1972-Q2,4.976666,
CHE,LTINT,TOT,PC_PA,Q,1972-Q3,4.953333,
CHE,LTINT,TOT,PC_PA,Q,1972-Q4,5.213333,
CHE,LTINT,TOT,PC_PA,Q,1973-Q1,5.323333,
CHE,LTINT,TOT,PC_PA,Q,1973-Q2,5.383333,
CHE,LTINT,TOT,PC_PA,Q,1973-Q3,5.6,
CHE,LTINT,TOT,PC_PA,Q,1973-Q4,6.07,
CHE,LTINT,TOT,PC_PA,Q,1974-Q1,6.686666,
CHE,LTINT,TOT,PC_PA,Q,1974-Q2,7.27,
CHE,LTINT,TOT,PC_PA,Q,1974-Q3,7.333333,
CHE,LTINT,TOT,PC_PA,Q,1974-Q4,7.226666,
CHE,LTINT,TOT,PC_PA,Q,1975-Q1,6.76,
CHE,LTINT,TOT,PC_PA,Q,1975-Q2,6.713333,
CHE,LTINT,TOT,PC_PA,Q,1975-Q3,6.28,
CHE,LTINT,TOT,PC_PA,Q,1975-Q4,5.99,
CHE,LTINT,TOT,PC_PA,Q,1976-Q1,5.276667,
CHE,LTINT,TOT,PC_PA,Q,1976-Q2,5.173333,
CHE,LTINT,TOT,PC_PA,Q,1976-Q3,4.99,
CHE,LTINT,TOT,PC_PA,Q,1976-Q4,4.49,
CHE,LTINT,TOT,PC_PA,Q,1977-Q1,3.99,
CHE,LTINT,TOT,PC_PA,Q,1977-Q2,4.286667,
CHE,LTINT,TOT,PC_PA,Q,1977-Q3,4.08,
CHE,LTINT,TOT,PC_PA,Q,1977-Q4,3.823333,
CHE,LTINT,TOT,PC_PA,Q,1978-Q1,3.53,
CHE,LTINT,TOT,PC_PA,Q,1978-Q2,3.423333,
CHE,LTINT,TOT,PC_PA,Q,1978-Q3,3.31,
CHE,LTINT,TOT,PC_PA,Q,1978-Q4,3.043333,
CHE,LTINT,TOT,PC_PA,Q,1979-Q1,3.136667,
CHE,LTINT,TOT,PC_PA,Q,1979-Q2,3.28,
CHE,LTINT,TOT,PC_PA,Q,1979-Q3,3.5,
CHE,LTINT,TOT,PC_PA,Q,1979-Q4,3.893333,
CHE,LTINT,TOT,PC_PA,Q,1980-Q1,4.766667,
CHE,LTINT,TOT,PC_PA,Q,1980-Q2,4.836667,
CHE,LTINT,TOT,PC_PA,Q,1980-Q3,4.78,
CHE,LTINT,TOT,PC_PA,Q,1980-Q4,4.666667,
CHE,LTINT,TOT,PC_PA,Q,1981-Q1,5.153333,
CHE,LTINT,TOT,PC_PA,Q,1981-Q2,5.65,
CHE,LTINT,TOT,PC_PA,Q,1981-Q3,5.826667,
CHE,LTINT,TOT,PC_PA,Q,1981-Q4,5.65,
CHE,LTINT,TOT,PC_PA,Q,1982-Q1,5.266667,
CHE,LTINT,TOT,PC_PA,Q,1982-Q2,4.886667,
CHE,LTINT,TOT,PC_PA,Q,1982-Q3,4.386667,
CHE,LTINT,TOT,PC_PA,Q,1982-Q4,3.853333,
CHE,LTINT,TOT,PC_PA,Q,1983-Q1,3.953333,
CHE,LTINT,TOT,PC_PA,Q,1983-Q2,4.173333,
CHE,LTINT,TOT,PC_PA,Q,1983-Q3,4.346667,
CHE,LTINT,TOT,PC_PA,Q,1983-Q4,4.223333,
CHE,LTINT,TOT,PC_PA,Q,1984-Q1,4.359,
CHE,LTINT,TOT,PC_PA,Q,1984-Q2,4.545,
CHE,LTINT,TOT,PC_PA,Q,1984-Q3,4.652667,
CHE,LTINT,TOT,PC_PA,Q,1984-Q4,4.655,
CHE,LTINT,TOT,PC_PA,Q,1985-Q1,4.834,
CHE,LTINT,TOT,PC_PA,Q,1985-Q2,4.758,
CHE,LTINT,TOT,PC_PA,Q,1985-Q3,4.705,
CHE,LTINT,TOT,PC_PA,Q,1985-Q4,4.503334,
CHE,LTINT,TOT,PC_PA,Q,1986-Q1,4.281667,
CHE,LTINT,TOT,PC_PA,Q,1986-Q2,4.361,
CHE,LTINT,TOT,PC_PA,Q,1986-Q3,4.204667,
CHE,LTINT,TOT,PC_PA,Q,1986-Q4,4.072333,
CHE,LTINT,TOT,PC_PA,Q,1987-Q1,3.991,
CHE,LTINT,TOT,PC_PA,Q,1987-Q2,4.039667,
CHE,LTINT,TOT,PC_PA,Q,1987-Q3,4.122667,
CHE,LTINT,TOT,PC_PA,Q,1987-Q4,3.977667,
CHE,LTINT,TOT,PC_PA,Q,1988-Q1,3.931667,
CHE,LTINT,TOT,PC_PA,Q,1988-Q2,3.922,
CHE,LTINT,TOT,PC_PA,Q,1988-Q3,4.157333,
CHE,LTINT,TOT,PC_PA,Q,1988-Q4,4.068,
CHE,LTINT,TOT,PC_PA,Q,1989-Q1,4.751,
CHE,LTINT,TOT,PC_PA,Q,1989-Q2,5.195333,
CHE,LTINT,TOT,PC_PA,Q,1989-Q3,5.284333,
CHE,LTINT,TOT,PC_PA,Q,1989-Q4,5.558667,
CHE,LTINT,TOT,PC_PA,Q,1990-Q1,6.400333,
CHE,LTINT,TOT,PC_PA,Q,1990-Q2,6.392,
CHE,LTINT,TOT,PC_PA,Q,1990-Q3,6.402,
CHE,LTINT,TOT,PC_PA,Q,1990-Q4,6.603333,
CHE,LTINT,TOT,PC_PA,Q,1991-Q1,6.279387,
CHE,LTINT,TOT,PC_PA,Q,1991-Q2,5.944021,
CHE,LTINT,TOT,PC_PA,Q,1991-Q3,6.146356,
CHE,LTINT,TOT,PC_PA,Q,1991-Q4,6.588864,
CHE,LTINT,TOT,PC_PA,Q,1992-Q1,6.307756,
CHE,LTINT,TOT,PC_PA,Q,1992-Q2,6.812731,
CHE,LTINT,TOT,PC_PA,Q,1992-Q3,6.712685,
CHE,LTINT,TOT,PC_PA,Q,1992-Q4,5.760481,
CHE,LTINT,TOT,PC_PA,Q,1993-Q1,4.991424,
CHE,LTINT,TOT,PC_PA,Q,1993-Q2,4.680326,
CHE,LTINT,TOT,PC_PA,Q,1993-Q3,4.42746,
CHE,LTINT,TOT,PC_PA,Q,1993-Q4,4.110265,
CHE,LTINT,TOT,PC_PA,Q,1994-Q1,4.307091,
CHE,LTINT,TOT,PC_PA,Q,1994-Q2,4.90846,
CHE,LTINT,TOT,PC_PA,Q,1994-Q3,5.299636,
CHE,LTINT,TOT,PC_PA,Q,1994-Q4,5.319258,
CHE,LTINT,TOT,PC_PA,Q,1995-Q1,5.183151,
CHE,LTINT,TOT,PC_PA,Q,1995-Q2,4.719944,
CHE,LTINT,TOT,PC_PA,Q,1995-Q3,4.406456,
CHE,LTINT,TOT,PC_PA,Q,1995-Q4,3.776264,
CHE,LTINT,TOT,PC_PA,Q,1996-Q1,4.080162,
CHE,LTINT,TOT,PC_PA,Q,1996-Q2,4.193337,
CHE,LTINT,TOT,PC_PA,Q,1996-Q3,4.022563,
CHE,LTINT,TOT,PC_PA,Q,1996-Q4,3.696037,
CHE,LTINT,TOT,PC_PA,Q,1997-Q1,3.502535,
CHE,LTINT,TOT,PC_PA,Q,1997-Q2,3.28971,
CHE,LTINT,TOT,PC_PA,Q,1997-Q3,3.32785,
CHE,LTINT,TOT,PC_PA,Q,1997-Q4,3.305669,B
CHE,LTINT,TOT,PC_PA,Q,1998-Q1,3.052333,
CHE,LTINT,TOT,PC_PA,Q,1998-Q2,3.277,
CHE,LTINT,TOT,PC_PA,Q,1998-Q3,3.088,
CHE,LTINT,TOT,PC_PA,Q,1998-Q4,2.761,
CHE,LTINT,TOT,PC_PA,Q,1999-Q1,2.569667,
CHE,LTINT,TOT,PC_PA,Q,1999-Q2,2.730333,
CHE,LTINT,TOT,PC_PA,Q,1999-Q3,3.213333,
CHE,LTINT,TOT,PC_PA,Q,1999-Q4,3.644,
CHE,LTINT,TOT,PC_PA,Q,2000-Q1,3.935667,
CHE,LTINT,TOT,PC_PA,Q,2000-Q2,4.091333,
CHE,LTINT,TOT,PC_PA,Q,2000-Q3,3.923333,
CHE,LTINT,TOT,PC_PA,Q,2000-Q4,3.75,
CHE,LTINT,TOT,PC_PA,Q,2001-Q1,3.438667,
CHE,LTINT,TOT,PC_PA,Q,2001-Q2,3.489333,
CHE,LTINT,TOT,PC_PA,Q,2001-Q3,3.325333,
CHE,LTINT,TOT,PC_PA,Q,2001-Q4,3.273667,
CHE,LTINT,TOT,PC_PA,Q,2002-Q1,3.612,
CHE,LTINT,TOT,PC_PA,Q,2002-Q2,3.430667,
CHE,LTINT,TOT,PC_PA,Q,2002-Q3,3.067,
CHE,LTINT,TOT,PC_PA,Q,2002-Q4,2.686,
CHE,LTINT,TOT,PC_PA,Q,2003-Q1,2.436,
CHE,LTINT,TOT,PC_PA,Q,2003-Q2,2.541333,
CHE,LTINT,TOT,PC_PA,Q,2003-Q3,2.772667,
CHE,LTINT,TOT,PC_PA,Q,2003-Q4,2.885,
CHE,LTINT,TOT,PC_PA,Q,2004-Q1,2.721667,
CHE,LTINT,TOT,PC_PA,Q,2004-Q2,2.912333,
CHE,LTINT,TOT,PC_PA,Q,2004-Q3,2.844,
CHE,LTINT,TOT,PC_PA,Q,2004-Q4,2.482667,
CHE,LTINT,TOT,PC_PA,Q,2005-Q1,2.328333,
CHE,LTINT,TOT,PC_PA,Q,2005-Q2,2.029,
CHE,LTINT,TOT,PC_PA,Q,2005-Q3,1.944333,
CHE,LTINT,TOT,PC_PA,Q,2005-Q4,2.080333,
CHE,LTINT,TOT,PC_PA,Q,2006-Q1,2.307333,
CHE,LTINT,TOT,PC_PA,Q,2006-Q2,2.766667,
CHE,LTINT,TOT,PC_PA,Q,2006-Q3,2.552667,
CHE,LTINT,TOT,PC_PA,Q,2006-Q4,2.441667,
CHE,LTINT,TOT,PC_PA,Q,2007-Q1,2.625667,
CHE,LTINT,TOT,PC_PA,Q,2007-Q2,3.009,
CHE,LTINT,TOT,PC_PA,Q,2007-Q3,3.071,
CHE,LTINT,TOT,PC_PA,Q,2007-Q4,3.001333,
CHE,LTINT,TOT,PC_PA,Q,2008-Q1,3.010333,
CHE,LTINT,TOT,PC_PA,Q,2008-Q2,3.272,
CHE,LTINT,TOT,PC_PA,Q,2008-Q3,2.925667,
CHE,LTINT,TOT,PC_PA,Q,2008-Q4,2.379333,
CHE,LTINT,TOT,PC_PA,Q,2009-Q1,2.19,
CHE,LTINT,TOT,PC_PA,Q,2009-Q2,2.403333,
CHE,LTINT,TOT,PC_PA,Q,2009-Q3,2.157,
CHE,LTINT,TOT,PC_PA,Q,2009-Q4,2.060333,
CHE,LTINT,TOT,PC_PA,Q,2010-Q1,1.96,
CHE,LTINT,TOT,PC_PA,Q,2010-Q2,1.65,
CHE,LTINT,TOT,PC_PA,Q,2010-Q3,1.353333,
CHE,LTINT,TOT,PC_PA,Q,2010-Q4,1.563333,
CHE,LTINT,TOT,PC_PA,Q,2011-Q1,1.883333,
CHE,LTINT,TOT,PC_PA,Q,2011-Q2,1.89,
CHE,LTINT,TOT,PC_PA,Q,2011-Q3,1.19,
CHE,LTINT,TOT,PC_PA,Q,2011-Q4,0.9233333,
CHE,LTINT,TOT,PC_PA,Q,2012-Q1,0.77,
CHE,LTINT,TOT,PC_PA,Q,2012-Q2,0.6766667,
CHE,LTINT,TOT,PC_PA,Q,2012-Q3,0.5766667,
CHE,LTINT,TOT,PC_PA,Q,2012-Q4,0.5633333,
CHE,LTINT,TOT,PC_PA,Q,2013-Q1,0.7533333,
CHE,LTINT,TOT,PC_PA,Q,2013-Q2,0.81,
CHE,LTINT,TOT,PC_PA,Q,2013-Q3,1.116667,
CHE,LTINT,TOT,PC_PA,Q,2013-Q4,1.116667,
CHE,LTINT,TOT,PC_PA,Q,2014-Q1,0.96,
CHE,LTINT,TOT,PC_PA,Q,2014-Q2,0.78,
CHE,LTINT,TOT,PC_PA,Q,2014-Q3,0.58,
CHE,LTINT,TOT,PC_PA,Q,2014-Q4,0.45,
CHE,LTINT,TOT,PC_PA,Q,2015-Q1,-0.02,
CHE,LTINT,TOT,PC_PA,Q,2015-Q2,0.03666667,
CHE,LTINT,TOT,PC_PA,Q,2015-Q3,-0.08666667,
CHE,LTINT,TOT,PC_PA,Q,2015-Q4,-0.2066667,
CHE,LTINT,TOT,PC_PA,Q,2016-Q1,-0.3796667,
CHE,LTINT,TOT,PC_PA,Q,2016-Q2,-0.3503333,
CHE,LTINT,TOT,PC_PA,Q,2016-Q3,-0.509,
CHE,LTINT,TOT,PC_PA,Q,2016-Q4,-0.209,
CHE,LTINT,TOT,PC_PA,Q,2017-Q1,-0.1283333,
CHE,LTINT,TOT,PC_PA,Q,2017-Q2,-0.08866667,
CHE,LTINT,TOT,PC_PA,Q,2017-Q3,-0.01233333,
CHE,LTINT,TOT,PC_PA,Q,2017-Q4,-0.059,
CHE,LTINT,TOT,PC_PA,Q,2018-Q1,0.091,
CHE,LTINT,TOT,PC_PA,Q,2018-Q2,0.03333334,
CHE,LTINT,TOT,PC_PA,Q,2018-Q3,0.041,
CHE,LTINT,TOT,PC_PA,Q,2018-Q4,-0.03266667,
CHE,LTINT,TOT,PC_PA,Q,2019-Q1,-0.266,
CHE,LTINT,TOT,PC_PA,Q,2019-Q2,-0.398,
FIN,LTINT,TOT,PC_PA,Q,1988-Q1,10.14,
FIN,LTINT,TOT,PC_PA,Q,1988-Q2,10.19667,
FIN,LTINT,TOT,PC_PA,Q,1988-Q3,10.63667,
FIN,LTINT,TOT,PC_PA,Q,1988-Q4,11.25667,
FIN,LTINT,TOT,PC_PA,Q,1989-Q1,11.69667,
FIN,LTINT,TOT,PC_PA,Q,1989-Q2,11.97667,
FIN,LTINT,TOT,PC_PA,Q,1989-Q3,12.06667,
FIN,LTINT,TOT,PC_PA,Q,1989-Q4,12.60333,
FIN,LTINT,TOT,PC_PA,Q,1990-Q1,12.92,
FIN,LTINT,TOT,PC_PA,Q,1990-Q2,13.21667,
FIN,LTINT,TOT,PC_PA,Q,1990-Q3,13.33,
FIN,LTINT,TOT,PC_PA,Q,1990-Q4,13.37333,
FIN,LTINT,TOT,PC_PA,Q,1991-Q1,12.72667,
FIN,LTINT,TOT,PC_PA,Q,1991-Q2,11.61333,
FIN,LTINT,TOT,PC_PA,Q,1991-Q3,11.10333,
FIN,LTINT,TOT,PC_PA,Q,1991-Q4,11.40333,
FIN,LTINT,TOT,PC_PA,Q,1992-Q1,11.39333,
FIN,LTINT,TOT,PC_PA,Q,1992-Q2,11.95667,
FIN,LTINT,TOT,PC_PA,Q,1992-Q3,12.85333,
FIN,LTINT,TOT,PC_PA,Q,1992-Q4,11.68667,
