"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"17",2000-01-01,0,0,-0.725159534524254,0.1236782,0,0,0,0.0894374,0.1520103,0.0646998,0,0.06943,0.0593542,0,0.0636092,-0.725159534524254,0.0977183,0.1379405,0.1942879,0,0,0.0720877,0.1188637,0
"18",2000-04-01,0.2693965,0.2700149,-0.525194490332003,0,0,0.087558,0,0.7442937,0.0652146,0,0.0706614,0,0.0674582,0.1649484,0.0611434,-0.525194490332003,0.0914411,0,0.0636416,0,0.0718597,0,0.0744325,0
"19",2000-07-01,0.237023,0,-0.456625849890292,0,0,0,0.0601757,0.7451565,0,0.072812,0.0722543,0.1418339,0,0,0.1410835,-0.456625849890292,0.1652164,0.1629328,0.1991371,0,0,0,0.1429695,0.1708234
"20",2000-10-01,0.1394117,0.0845094,-0.538824188542253,0,0.0747496,0,0.0667156,0.3928115,0,0,0.1427144,0.0737409,0,0,0.1257862,-0.538824188542253,0.2391915,0.1530807,0.1396161,0,0.1549787,0.0743716,0,0.0830013
"21",2001-01-01,0,0.0680782,-0.194728412456623,0,0.2838691,0.13611,0.1257466,0.3450358,0.0744269,0,0.1411532,0.2785903,0.1468105,0.3297501,0.0641313,-0.194728412456623,0.3310381,0.2604167,0.1414027,0,0.0798148,0.221533,0,0.3110904
"22",2001-04-01,0.1349892,0,-0.270976464813144,0.0753466,0.2977963,0.0671411,0.0638162,0.1708234,0.2694873,0.0732654,0,0.1940241,0.1888812,0.1123785,0.1234339,-0.270976464813144,0.2396788,0.3249655,0.1420959,0.0675448,0.0748335,0.1484671,0.0686955,0.0687569
"23",2001-07-01,0.1428571,0.0801925,0.122502890620518,0.2033623,0.2162474,0.2092634,0.2694837,0.2334994,0.0651169,0.0747496,0.066769,0,0.4288953,0.3695101,0.1189273,0.122502890620518,0.3683693,0.5928184,0,0.1364629,0.0729076,0.2283974,0.0655179,0.3406458
"24",2001-10-01,0.0708416,0.3074085,0.646481694391854,0.1428673,0.5279831,0.6386603,0.1302083,0,0.203197,0.0792896,0.2583312,0.1228954,0.4702405,0.6846189,0.1882176,0.646481694391854,0.2407608,0.1772264,0.2892891,0.4619547,0.2570694,0.4526935,0.4281433,0.2687991
"25",2002-01-01,0.2936426,0.1357405,0.569554222398675,0,0,0.6025457,0.1183362,0.3782148,0.2025248,0.1421767,0.2022381,0.1204964,0.4613762,0.421763,0.6293662,0.569554222398675,0.1200192,0.3530138,0.4287552,0.2042762,0.39352,0.4678206,0.4063939,0.2515565
"26",2002-04-01,0,0,0.312690380998247,0,0.4920453,0.2562132,0.4455335,0,0.3230496,0.1827151,0.6123282,0,0.3155171,0.5098572,0.55123,0.312690380998247,0,0.2582422,0.3779052,0,0.1171989,0.5343664,0,0.1339674
"27",2002-07-01,0,0,-0.236774797296124,0.1684352,0,0,0,0,0,0.3579739,0.6547716,0.1564211,0,1.280205,0,-0.236774797296124,0,0.1573317,0.3136763,0,0,0,0,0.2377556
"28",2002-10-01,0,0.0612933,0.127586010769067,0.1358419,0.2759953,0,0.1026905,0.1202429,0.2818688,0,0.2364066,0,0.0612708,0,0.1229559,0.127586010769067,0.341006,0.6101281,0.3743916,0.2906132,0.2289902,0,0.5158295,0.4558405
"29",2003-01-01,0.0667067,0.1855517,-0.0613027685261344,0,0.1342642,0.1345804,0.1085482,0.1188001,0.4244482,0,0.1904157,0.0606171,0.0598874,0.0680782,0.1263424,-0.0613027685261344,0.1748048,0.4748982,0.3562015,0.3550128,0,0.1636483,0,0.5029057
"30",2003-04-01,0.6095083,0.2349072,1.08148401918345,0.1449065,0.3624764,0.5652512,0.3159724,0.1970443,0.4057783,0.2409445,0.7800865,0.2485089,0.3614022,0.1501276,0.4472558,1.08148401918345,0.5066712,0.5598713,0.3405763,0.0770179,0.0576103,0.1489203,0.5217165,0.3296703
"31",2003-07-01,0.4144505,0.2401825,0.240516606522206,0.0703235,0.1257783,0.3338452,0.1071984,0.1170549,0.567721,0,0.3527088,0.4449812,0.1490091,0.0674218,0,0.240516606522206,0.2835592,0.4483443,0.142796,0,0.0585549,0.1335648,0.4333024,0.3192644
"32",2003-10-01,0.142288,0.0644662,-0.322169397812661,0,0.1415729,0.149667,0.0527176,0.1869159,0.1528001,0,0.0628812,0.1273642,0.0665203,0.073346,0.3743516,-0.322169397812661,0.0516182,0.4986288,0.0712149,0,0.1898013,0.0670062,0.3590235,0.0604997
"33",2004-01-01,0.0615082,0,-0.254046899917673,0.2123894,0,0.0635809,0.333381,0,0.0787712,0.0754831,0.0686908,0.1910463,0.1962452,0,0.2433327,-0.254046899917673,0.1547109,0.4397261,0.2665423,0.0743826,0,0.1240387,0.2013693,0.1731902
"34",2004-04-01,0,0.0650957,-0.351232838173492,0.0676041,0.0726216,0.4508276,0.0523642,0.0620347,0.1486215,0,0.0692905,0.1838123,0.2578815,0,0.5967882,-0.351232838173492,0,0.269208,0.3351206,0,0.0634035,0.1358788,0.0669882,0
"35",2004-07-01,0.0653467,0.0663614,-0.185387840817216,0.1445818,0.4152536,0.0668539,0,0.132144,0.3170326,0,0.142572,0.1376084,0.0658111,0.0689845,0.2543558,-0.185387840817216,0.1228577,0.1147381,0.0631592,0.22041,0.0683574,0.2748196,0.2483238,0.1236018
"36",2004-10-01,0,0.1192748,-0.314681288926544,0,0.1446864,0.0714745,0.3167965,0.126183,0,0.0777182,0,0.1236018,0.2231479,0.152532,0.4621072,-0.314681288926544,0.067627,0.4010772,0.1300982,0.0732386,0.0631792,0.2336176,0.0572344,0.0602446
"37",2005-01-01,0.2544853,0.0564748,-0.458777843742026,0,0,0,0.1088376,0.0653424,0.0756659,0,0.1967729,0.1281558,0.1947799,0,0.4123468,-0.458777843742026,0.1194101,0.1162656,0.0600492,0,0,0.3451053,0,0.060746
"38",2005-04-01,0,0,-0.567295120054406,0,0,0.0660764,0.1131734,0.0618162,0.3026634,0,0.1278772,0.3655639,0.0608569,0,0.0558191,-0.567295120054406,0,0.1195886,0.3203588,0.0698275,0.118779,0.1777883,0,0.1092419
"39",2005-07-01,0.061954,0.2358212,0.178368729579611,0.2210433,0.2064836,0.2578483,0.205381,0.4573967,0.2825457,0.1439677,0.2701607,0.126799,0.1176401,0.1844451,0.4545713,0.178368729579611,0.2813731,0.1205691,0.2772387,0.1500825,0.0606134,0.1222793,0.0600709,0.2134358
"40",2005-10-01,0,0.1090156,-0.429619723778339,0.1268392,0.1976545,0.0625469,0.1142139,0.0631034,0,0,0.1933987,0.0601214,0.0534645,0.0611509,0.1260557,-0.429619723778339,0.1666852,0.0646245,0.3638254,0,0,0.299976,0.057501,0.1164483
"41",2006-01-01,0,0,-0.406545623067013,0.1410139,0.1958864,0.0650745,0,0.0621465,0.1426839,0,0.2626223,0.218293,0.1171852,0,0.224253,-0.406545623067013,0.0582547,0.0658848,0.3014227,0.1421262,0.0615347,0.1848543,0.0593683,0.121374
"42",2006-04-01,0.0675904,0.0623247,-0.558723225414452,0,0.0677186,0.3207184,0,0,0,0.1565313,0.1359342,0.1229332,0,0.1213298,0.1183222,-0.558723225414452,0.0561703,0.0678841,0.5045692,0.0687853,0.1152937,0,0.0592979,0
"43",2006-07-01,0.2074689,0.1814882,-0.331470191689168,0.0732654,0.2070393,0,0.1518065,0.0597657,0.0701066,0.0768994,0.1335916,0.1924557,0,0,0.1136364,-0.331470191689168,0.1172608,0.3289041,0.5072995,0.072812,0.0602918,0,0.0589484,0.0623053
"44",2006-10-01,0,0.1701259,-0.542657448613142,0.0713776,0.1338867,0,0.0572836,0.063861,0,0,0.0693433,0.0618927,0,0.074912,0,-0.542657448613142,0.1134108,0.5092298,0.3377808,0.0709019,0.059805,0.0595167,0.0588582,0.0551815
"45",2007-01-01,0,0,-0.297908510233973,0,0.1358788,0.0703928,0.073524,0.125565,0.1414227,0,0.1380167,0.1209555,0,0.068055,0.2237887,-0.297908510233973,0.2218279,0.8637177,0.2182215,0.074173,0.0609347,0.1184063,0.1652437,0.1141878
"46",2007-04-01,0.0764234,0.0644039,-0.167994944079306,0.0863185,0.2765678,0.1411532,0.1401738,0.0620694,0.1456558,0.146789,0.1292324,0.1905609,0.0617513,0.0721136,0.180191,-0.167994944079306,0.1103144,0.1943383,0.3856112,0.0693385,0.1256992,0.1787843,0.0601649,0.3733898
"47",2007-07-01,0,0.0638814,-0.205577690935252,0.0793588,0,0.0685542,0.214148,0.3157562,0.1319696,0.0745101,0.20637,0.1956947,0,0.153787,0.179544,-0.205577690935252,0.0511561,0,0.2897543,0.2866767,0.2380527,0.1188849,0.1259684,0.5024495
"48",2007-10-01,0,0.0892937,-0.258574703607455,0.0814001,0.076746,0.0919456,0,0.5127329,0.1204819,0,0.3743216,0.3106394,0,0,0,-0.258574703607455,0.2097169,0.4243041,0.3478866,0,0.3123373,0,0.079164,0.1047669
"49",2008-01-01,0.1144558,0,-0.457315921094616,0,0.2306805,0,0,0.1175226,0.1163332,0,0.3084516,0.2103049,0,0,0,-0.457315921094616,0.2932265,0.29997,0,0,0,0,0.365319,0.0964878
"50",2008-04-01,0.3552819,0.1239004,-0.112944744747239,0.1220554,0,0.2359325,0.2314279,0.1204674,0.1110001,0.1210947,0.1102901,0.2107037,0,0.1222942,0.0990786,-0.112944744747239,0.3883495,0.3248159,0,0.116252,0.2069536,0.1229105,0.1199904,0.2013085
"51",2008-07-01,0.2330459,0,-0.515155702231024,0,0,0,0,0,0.3275109,0,0.1078865,0,0,0,0,-0.515155702231024,0.297442,0.3969041,0,0,0.1104606,0.1190193,0.1166453,0.2036245
"52",2008-10-01,0.2169668,0.1226994,-0.231313200835779,0,0,0,0.199005,0.1083658,0.3115588,0,0.1052299,0.2894915,0,0.241051,0,-0.231313200835779,0.3097893,0.3121099,0.1046353,0.1206564,0.3095656,0.2302821,0.106849,0.1017087
"53",2009-01-01,0.1131222,0,-0.0333287694762867,0,0,0.1115698,0.3290556,0,0.3193188,0.1101686,0.1056859,0.886682,0,0.3685504,0.2036245,-0.0333287694762867,0.0993641,0.2956248,0.1967342,0,0.2132196,0.1121202,0.405803,0.3958437
"54",2009-04-01,0,0,-0.235002787888692,0.1174398,0.1013274,0,0.4146796,0.1093613,0.1941371,0,0.0959049,0.4580852,0,0.3162222,0,-0.235002787888692,0.094518,0.2848732,0.1871433,0.3229279,0.2806624,0,0.1024695,0.2737976
"55",2009-07-01,0.0988435,0,-0.37367593915398,0.1188072,0.2029633,0.105921,0.194723,0.1121202,0.1066212,0,0.1006137,0.1740038,0,0.2257336,0,-0.37367593915398,0.3565698,0.0913492,0.2765742,0,0.2050651,0,0.1054407,0.094162
"56",2009-10-01,0.0959693,0.1007658,-0.00092246500175995,0,0.1854943,0.1932181,0.2721829,0.0994827,0.27305,0.3056858,0.0893256,0.30003,0,0.1038853,0,-0.00092246500175995,0.0846238,0.5069708,0.1683927,0.5918327,0.0947688,0,0.2963256,0.256476
"57",2010-01-01,0.1020721,0.1191611,-0.237299241832886,0,0.1079214,0.1062248,0,0.2037697,0.287825,0,0.2801905,0.4926513,0,0,0,-0.237299241832886,0.2856599,0.2661462,0.0911577,0.2139724,0.0940468,0.1080147,0.1091584,0.2807937
"58",2010-04-01,0.1058649,0,-0.22221611419923,0.1083541,0.2071037,0.1054741,0.0978282,0.2077706,0.2678571,0,0.2374357,0.3350926,0,0.1031247,0.0959509,-0.22221611419923,0,0.2674989,0,0.4282655,0.1915342,0.0915499,0.1132246,0.2732738
"59",2010-07-01,0.3076923,0,-0.00556907589334569,0.1079331,0.2086376,0.1066325,0,0.2205315,0.1608622,0,0.0861549,0.2511932,0,0.1817521,0.2574444,-0.00556907589334569,0.0930752,0.2713704,0.1904943,0.7569204,0.3002702,0.1105461,0.2225437,0.1877405
"60",2010-10-01,0.2034381,0.0993049,-0.114351541331567,0.1173984,0.1017191,0,0.0754091,0.4156276,0.4850602,0,0.0786535,0.4030308,0,0,0.079139,-0.114351541331567,0.2577763,0.4379051,0.5679129,0,0.0997407,0.0930752,0,0.0850629
"61",2011-01-01,0.2046036,0,-0.304929906004195,0.203666,0.0950751,0,0,0.3253796,0.436186,0,0.0871612,0.3115265,0,0,0,-0.304929906004195,0.1599105,0.3615983,0.2742481,0,0.212766,0,0,0.1663063
"62",2011-04-01,0.1017397,0,-0.234627817605246,0.1090275,0.1940052,0,0.0956023,0.2078354,0,0.1093853,0.0809979,0.5691057,0,0,0,-0.234627817605246,0.461574,0.1780785,0.286944,0,0.2966479,0.1897713,0.1026273,0.0830703
"63",2011-07-01,0.572683,0,0.400047245656598,0.2130833,0.1849796,0.407249,0,0.286944,0.4416181,0.1070091,0.2416237,0.2952683,0.3520197,0,0.4648568,0.400047245656598,0.1709256,0.1716149,0,0,0.4049813,0.290895,0.4558924,0.2341555
"64",2011-10-01,0.0955658,0.1032311,0.256729651487629,0.3261224,0.1920123,0.1086248,0.0897022,0.2183644,0,0.099691,0.3604253,0.1628267,0.0855871,0.3883495,0.2869715,0.256729651487629,0.3458413,0.2622378,0.433163,0.0951203,0.6096941,0.2074043,0.1116196,0.2429346
"65",2012-01-01,0.0964785,0.1055966,0.290597002776636,0.0974089,0.1964251,0.2185553,0.0894774,0.1086602,0.0896941,0.1871608,0.3534506,0.2303086,0.3190556,0.3776079,0.176258,0.290597002776636,0.4357299,0.52544,0.336191,0,0.339213,0.2047921,0.4448893,0.0804246
"66",2012-04-01,0.2730003,0.538358,1.43673008170699,0.3409769,0.2583312,0.1006847,0.6603566,0.2304413,0.429461,0.3242542,0.563825,0.4856202,0.6890703,0.4883607,0.5854801,1.43673008170699,0.2370089,0.4787743,0.4548297,0.4532681,0.2810304,0.4118955,0.3442341,0.4565019
"67",2012-07-01,0.0794976,0.5320092,0.848571013531427,0.1820996,0.3244295,0.2331002,0.3448474,0.1365561,0.3679988,0.5513692,0.3651634,0.4574775,0.3540659,0.6217248,0.522427,0.848571013531427,0.244878,0.4949678,0.1937609,0.2822945,0.1135718,0.179035,0.1874941,0.2774053
"68",2012-10-01,0.0806517,0.2200866,0.692036033178931,0.2149151,0.2197802,0,0.3195782,0.1206418,0.3029385,0.3405415,0.2471984,0.4463673,0.185922,0.5235602,0.5186722,0.692036033178931,0.4049286,0.4438132,0.142234,0.23499,0,0.4022526,0.251025,0.7105805
"69",2013-01-01,0.0654065,0.1675323,0.40959814950278,0.2490867,0.1741099,0.3835459,0.3521333,0.3029997,0.067981,0.118998,0.1932834,0.402455,0.0940601,0.2282714,0.6676459,0.40959814950278,0.3959276,0.069979,0.2306406,0.1744693,0.0991179,0.3019324,0.1910037,0.5046257
"70",2013-04-01,0.0739754,0.4459309,-0.156193231695715,0.1837729,0,0.133833,0.2114016,0.2785903,0,0.0704176,0.2221358,0.3489792,0,0.2433386,0.0810373,-0.156193231695715,0,0.0748951,0.1298786,0.1573812,0.1201345,0.198334,0.4049129,0.0897747
"71",2013-07-01,0,0.3612717,-0.0265394887726122,0.1058425,0.1082837,0.2855104,0.1805543,0.142572,0,0.0905059,0.3528582,0.1740644,0.0854555,0.465441,0.1808318,-0.0265394887726122,0,0.1676727,0.3066074,0.1721467,0.122564,0.410762,0.110485,0.1741452
"72",2013-10-01,0,0.5126102,0.388584157993093,0.3092146,0.0680365,0,0.3017957,0,0.4067025,0.1911924,0.4099201,0.2883298,0.1935109,0.2772848,0.3539823,0.388584157993093,0.2204342,0,0.2330866,0.3040993,0.445236,0.3449941,0.2377838,0.1218843
"73",2014-01-01,0,0.2202158,0.379993880792447,0.4790037,0,0.1537043,0.4171384,0,0.1038529,0.3121829,0.3023203,0.1245175,0.312256,0.1753617,0.3024072,0.379993880792447,0.1851395,0.5335773,0.0563063,0.0815528,0.5239717,0.3142678,0.3500788,0.1633809
"74",2014-04-01,0.3080952,0.1697937,0.359676338200469,0.399968,0.0568279,0.4217185,0.3018412,0.0996214,0.0781616,0.2206856,0.2381661,0.3596475,0.0743384,0.2531005,0.3100391,0.359676338200469,0.0652955,0.4419401,0.215378,0.1701548,0.3985652,0.079447,0.4587156,0.1828042
"75",2014-07-01,0.0801282,0.0846955,-0.109248813767869,0.0720513,0,0.4129956,0.2255173,0.2124383,0,0.1399319,0.0953562,0.3640114,0.1126634,0.0669299,0.1036914,-0.109248813767869,0.1114206,0.1643655,0.0612182,0.3584872,0.3160889,0.2594438,0.4424387,0.0582276
"76",2014-10-01,0.0859402,0.1599232,0.07389967213985,0,0.0639673,0.2923122,0.3369954,0.0987362,0.3279764,0.1723544,0.1394797,0.1039069,0.4100377,0.0822707,0.1349346,0.07389967213985,0.1273561,0.0803729,0.1962227,0.2879908,0.2055921,0.3096454,0.4257856,0.183756
"77",2015-01-01,0.2295421,0.0984446,0.435354925108411,0.1206855,0.2724239,0.255037,0.2985966,0.2303086,0.2512142,0,0.4222082,0.9942554,0.6050013,0.1781737,0.0743218,0.435354925108411,0.2760524,0.1638136,0.1382297,0.1742768,0.2074258,0.2121791,0.2222963,0.3498542
"78",2015-04-01,0.1236935,0.4548211,0.387442088596555,0,0.1367428,0.5734767,0.1058649,0.4749466,0.167378,0.2970885,0.231893,0.3227889,0.5613247,0.2410219,0.2712821,0.387442088596555,0.1263823,0.1850995,0.1660854,0,0.1814882,0.1828822,0.3117531,0.4158696
"79",2015-07-01,0.2638348,0.497265,0.398682908302365,0.0763942,0.2770851,0.7524455,0.0673945,0.330442,0.1551831,0.0764409,0.1353272,0.219555,0.2282063,0.2928829,0.163039,0.398682908302365,0.0656426,0.0985902,0.1968891,0.3598093,0.27571,0.3315833,0.4621499,0.2531165
"80",2015-10-01,0.0799872,0.3432592,0.757612605899054,0.28715,0.0838856,0.7027407,0.2837282,0.3551136,0.3734728,0.4820671,0.2218033,0.3718394,0.2720842,0.2888504,0.4003844,0.757612605899054,0.0833611,0.0791954,0.2289063,0.3578842,0.407498,0.5913311,0.4550005,0.0546717
"81",2016-01-01,0.3839361,0.2731494,0.455265830258326,0,0.0775014,0.758068,0.4385965,0.243309,0.8190008,0.1953888,0.0870246,0.5368007,0.5438231,0.2105854,0.4243582,0.455265830258326,0.0625743,0,0.2140716,0.1753309,0.0953562,0.242974,0.10005,0.0820681
"82",2016-04-01,0.0712251,0.6391526,0.146411254844072,0.0893256,0.0542564,0.5715919,0.2682943,0,0.2262614,0.1454969,0,1.162588,0.227445,0.2656513,0.2015181,0.146411254844072,0.1416832,0,0.100055,0.1705321,0.1758087,0.1475253,0.2197802,0.1240233
"83",2016-07-01,0.3281486,0.2408188,1.44726216775835,0.3310528,0.0731048,0.8611616,0.0946342,1.07446,0.2357749,0.3294169,0.1613684,1.364153,0.4355021,0.5345307,0.4244482,1.44726216775835,0.1327669,0,0.0604193,0.716589,1.382685,0.2083333,0.7401012,0.3530824
"84",2016-10-01,0.2129774,0.4344992,1.21543041412199,0.1100352,0.3203075,0.4977601,0.2058037,0.5554527,0.3731343,0.3061849,0.3165893,0.8780488,0.2479851,0.3392898,0.4595823,1.21543041412199,0.309943,0.2798964,0.4893326,0.5672609,0.6826604,0.5148668,0.3106877,0.2993833
"85",2017-01-01,0.319081,0.3621876,1.06256771884241,0.2291651,0.5198277,0.5536485,0.180538,0.5041412,0.3471017,0.2048761,0.2305529,0.5186722,0.474319,0.8719029,0.4824218,1.06256771884241,0,0.0813207,0.2792516,0.4404074,0.4067025,0.4209345,0.2969709,0.4282248
"86",2017-04-01,0.4041221,0.0797448,0.00881258598808813,0,0.2042067,0.3211304,0.0636699,0.3346048,0.1641767,0,0.1702611,0.4476498,0.0960015,0.3509018,0.275634,0.00881258598808813,0,0,0.5153673,0.3204871,0.2674989,0.1318478,0.085859,0.1038745
"87",2017-07-01,0.3309888,0.1610306,0.0610822510772056,0,0.0697204,0.4556224,0.1719099,0.3752345,0.2607562,0,0.1130007,0.4673716,0.1045588,0.3830684,0.3175611,0.0610822510772056,0.0731582,0.0837451,0.5849532,0.4394832,0.2174701,0,0,0.0542182
"88",2017-10-01,0.1754078,0.2678811,0.476581092473533,0.0814001,0.1534919,0.0919456,0.928103,0.2563664,0.6024097,0.079321,0.1871608,0.4659591,0.1655355,0.423657,0.4403023,0.476581092473533,0.1398112,0.0848608,0.6377921,0.2893798,0,0.1436885,0.1583281,0.1571503
"89",2018-01-01,0.154691,0,-0.203201609330526,0,0.1461668,0,0.3521333,0.1423893,0.3289474,0.0763534,0.1190193,0.4740179,0.2364346,0.220329,0.3965282,-0.203201609330526,0,0,0.4096262,0.1321266,0.3234153,0,0,0
"90",2018-04-01,0.0781861,0.2459016,0.165018791524239,0.0857412,0.1433075,0.1722653,0.2529084,0.0707414,0.410485,0.0755002,0.1275266,0.4349717,0.4401408,0.2259376,0.2945508,0.165018791524239,0.0724375,0.1329787,0.6745569,0.1846211,0.0927042,0.1591596,0.1672054,0.210544
"91",2018-07-01,0.2182136,0.0845166,0.15626816495465,0.0804894,0.2183724,0.2506684,0.2376708,0.2196193,0.1380707,0.0716076,0.1240156,0.7002801,0.1503872,0.2781835,0.2667663,0.15626816495465,0.2017214,0.0741785,0.5007511,0.1543567,0.087974,0.1417836,0.2656466,0.3077396
"92",2018-10-01,0.2376614,0.0660197,0.440303467260673,0.2024018,0.2822467,0.755501,0.3320494,0.2515723,0.301235,0.0820345,0.0589518,0.8244023,0.0763184,0.2650938,0.1683785,0.440303467260673,0.0642797,0.168039,1.057789,0.29274,0,0.1484561,0.1498464,0.2508309
"93",2019-01-01,0.1484671,0.1919754,0.984417046459516,0.0989805,0.3398471,0.853388,0.6953224,0.301864,0.3923107,0.232414,0.3196113,1.125315,0.2800336,0.7461758,0.2658161,0.984417046459516,0.1999867,0.2308225,0.6386104,0.2690824,0,0.2921129,0.1053519,0.4806372
"94",2019-04-01,0.395909,0.1098599,1.17339130635433,0.144446,0.5648805,0.232396,0.7411329,0.4018323,0.4105371,0.2226676,0.4673771,0.6803492,0.3575259,1.004285,0.4231397,1.17339130635433,0.2744237,0,0.6690997,0.3227628,0,0.3167313,0.2522068,0.4619886
"95",2019-07-01,0.3188013,0.4275697,1.26122818565596,0.3778575,0.2713888,0.9324492,0.4285408,0.1961746,0.3645422,0.4827031,0.134789,1.156604,0.3332223,1.19403,0.2754669,1.26122818565596,0.1360267,0.2369668,0.4718889,0.2488181,0.2407705,0.4164498,0.1084011,0.4248088
